DATE,IDX_IND_NM,MKTCAP
20201106,은행,6435896587790
20201106,섬유·의류,5175945290857
20201106,종이·목재,2902359703895
20201106,의료·정밀기기,1505249752235
20201106,"농업, 임업 및 어업",1140031956150
20201106,광업,179972478780
20201109,전기·전자,561059443921993
20201109,일반서비스,193502575479858
20201109,화학,191233570595875
20201109,제약,132186515576700
20201109,기타금융,128677928022803
20201109,운송장비·부품,114290084889764
20201109,유통,63714876902294
20201109,금속,40540033712055
20201109,보험,33737338608475
20201109,운송·창고,30016142522747
20201109,통신,29631768670300
20201109,음식료·담배,26876941559329
20201109,기계·장비,25434707748501
20201109,증권,23677516420480
20201109,전기·가스,18127366633310
20201109,건설,18057810045795
20201109,기타제조,15277869231665
20201109,비금속,13338885737475
20201109,은행,6481019668740
20201109,섬유·의류,5274849833173
20201109,종이·목재,2977102428045
20201109,의료·정밀기기,1514765311000
20201109,"농업, 임업 및 어업",1135807777100
20201109,광업,179647618710
20201110,전기·전자,561697807103153
20201110,화학,190396128940040
20201110,일반서비스,188791352867730
20201110,기타금융,131564108885631
20201110,제약,130091823039830
20201110,운송장비·부품,116830473129133
20201110,유통,64982748623655
20201110,금속,41057890574830
20201110,보험,35175463130615
20201110,운송·창고,31082518044522
20201110,통신,29742112975690
20201110,음식료·담배,26466957129441
20201110,기계·장비,25916123458687
20201110,증권,23819906459095
20201110,전기·가스,18439300858500
20201110,건설,18432447682715
20201110,기타제조,15422539567736
20201110,비금속,13302251876670
20201110,은행,6652197622500
20201110,섬유·의류,5361683042747
20201110,종이·목재,2972367367300
20201110,의료·정밀기기,1537463058675
20201110,"농업, 임업 및 어업",1118239186250
20201110,광업,177048738150
20201111,전기·전자,568400336169230
20201111,화학,189969309922410
20201111,일반서비스,189534326997382
20201111,기타금융,135826248729589
20201111,제약,132321832594250
20201111,운송장비·부품,119372551288496
20201111,유통,67037567282722
20201111,금속,41396183666315
20201111,보험,35723572641635
20201111,운송·창고,31730433092807
20201111,통신,30216272184555
20201111,음식료·담배,26399559158871
20201111,기계·장비,26315983177373
20201111,증권,24768478813562
20201111,건설,18848372606545
20201111,전기·가스,18778861241970
20201111,기타제조,15777424224953
20201111,비금속,13343794522875
20201111,은행,6943650244170
20201111,섬유·의류,5444355880257
20201111,종이·목재,2952150505610
20201111,의료·정밀기기,1559360968935
20201111,"농업, 임업 및 어업",1110666263250
20201111,광업,174774717660
20201112,전기·전자,568039506173704
20201112,화학,191029126952950
20201112,일반서비스,188032120303638
20201112,기타금융,134366479621757
20201112,제약,130267525123260
20201112,운송장비·부품,119060002575128
20201112,유통,67321819096109
20201112,금속,41180238586955
20201112,보험,35092688720855
20201112,운송·창고,32244059229992
20201112,통신,30076521108185
20201112,음식료·담배,26404339952356
20201112,기계·장비,26400597177500
20201112,증권,24581278442852
20201112,건설,18582926920730
20201112,전기·가스,18538432744250
20201112,기타제조,15617396151600
20201112,비금속,13432466183495
20201112,은행,6802500796420
20201112,섬유·의류,5406121607063
20201112,종이·목재,2995064076865
20201112,의료·정밀기기,1564169741390
20201112,"농업, 임업 및 어업",1119787311600
20201112,광업,174449857590
20201113,전기·전자,581877319655619
20201113,화학,190061719685400
20201113,일반서비스,189663618823117
20201113,기타금융,132255497707981
20201113,제약,131130528443785
20201113,운송장비·부품,119980507681630
20201113,유통,66859085175600
20201113,금속,40851133032205
20201113,보험,35222575655715
20201113,운송·창고,31573107419747
20201113,통신,29918716232765
20201113,기계·장비,26373031210616
20201113,음식료·담배,26116632515800
20201113,증권,24368781666450
20201113,전기·가스,18722429174490
20201113,건설,18582154553875
20201113,기타제조,15483864515412
20201113,비금속,13373797286070
20201113,은행,6772793578150
20201113,섬유·의류,5340786966639
20201113,종이·목재,3043173503475
20201113,의료·정밀기기,1570723632140
20201113,"농업, 임업 및 어업",1124659903350
20201113,광업,173150417310
20201116,전기·전자,607123799706231
20201116,일반서비스,189564652893616
20201116,화학,188472223331875
20201116,기타금융,135189975509040
20201116,제약,131180817618745
20201116,운송장비·부품,122163767615687
20201116,유통,67775812680622
20201116,금속,41377148742230
20201116,보험,35758551212385
20201116,운송·창고,32703634807527
20201116,통신,30114244389030
20201116,음식료·담배,26245248190091
20201116,기계·장비,26242505882137
20201116,증권,25510285732197
20201116,건설,19133570063430
20201116,전기·가스,18589732005300
20201116,기타제조,15563202903055
20201116,비금속,13366448910795
20201116,은행,6869623164300
20201116,섬유·의류,5342943374379
20201116,종이·목재,3059052689625
20201116,의료·정밀기기,1617992703880
20201116,"농업, 임업 및 어업",1141854337100
20201116,광업,175099577730
20201117,전기·전자,603811444004982
20201117,화학,190018185699430
20201117,일반서비스,189219063310606
20201117,기타금융,135825676689552
20201117,제약,131743856138050
20201117,운송장비·부품,122120397963722
20201117,유통,67744842208399
20201117,금속,41157972701545
20201117,보험,35899896948770
20201117,운송·창고,31429845098647
20201117,통신,30095401413705
20201117,음식료·담배,26303155153072
20201117,기계·장비,26146053009908
20201117,증권,25342332669683
20201117,건설,19224075387535
20201117,전기·가스,18901284106150
20201117,기타제조,15671397910063
20201117,비금속,13445377344260
20201117,은행,6832689946300
20201117,섬유·의류,5374395880601
20201117,종이·목재,2976358315390
20201117,의료·정밀기기,1591210131580
20201117,"농업, 임업 및 어업",1138458570750
20201117,광업,172825557240
20201118,전기·전자,598927322622969
20201118,화학,192971522956355
20201118,일반서비스,191549608269584
20201118,기타금융,136460823573093
20201118,제약,135303685916160
20201118,운송장비·부품,121278057336208
20201118,유통,67003174982051
20201118,금속,41205576636445
20201118,보험,36610360158970
20201118,운송·창고,31422036226032
20201118,통신,29984057466585
20201118,음식료·담배,27004884402289
20201118,기계·장비,26172010371288
20201118,증권,25230615317330
20201118,건설,19320729662090
20201118,전기·가스,18724865645480
20201118,기타제조,15650277081680
20201118,비금속,13510426721370
20201118,은행,6846660014150
20201118,섬유·의류,5329644629004
20201118,종이·목재,3024278516645
20201118,의료·정밀기기,1565449006790
20201118,"농업, 임업 및 어업",1149221537650
20201118,광업,171526116960
20201119,전기·전자,598969317928557
20201119,화학,193747814317800
20201119,일반서비스,191806205704958
20201119,제약,136523559102260
20201119,기타금융,135646685393516
20201119,운송장비·부품,120779951855056
20201119,유통,66920013991213
20201119,금속,40880553031810
20201119,보험,37351731157710
20201119,운송·창고,30863257703497
20201119,통신,29886051155695
20201119,기계·장비,27193785387741
20201119,음식료·담배,26826910336596
20201119,증권,25149797891014
20201119,건설,19109445831000
20201119,전기·가스,19003786435250
20201119,기타제조,15603618038962
20201119,비금속,13282292934355
20201119,은행,6816310220400
20201119,섬유·의류,5299232540106
20201119,종이·목재,3054819548620
20201119,의료·정밀기기,1574272959490
20201119,"농업, 임업 및 어업",1137215571200
20201119,광업,171526116960
20201120,전기·전자,599281195114321
20201120,화학,195883245104915
20201120,일반서비스,192617118372451
20201120,제약,136917126080320
20201120,기타금융,135791427559670
20201120,운송장비·부품,120117889379894
20201120,유통,67134809800215
20201120,금속,41126739728645
20201120,보험,37100279166210
20201120,운송·창고,31084582234327
20201120,통신,29869008330840
20201120,기계·장비,27224171631976
20201120,음식료·담배,26810564410078
20201120,증권,25194944568500
20201120,건설,19233504209315
20201120,전기·가스,19130830347560
20201120,기타제조,15931754187381
20201120,비금속,13312915636960
20201120,은행,7001297598140
20201120,섬유·의류,5342854829018
20201120,종이·목재,3051302602415
20201120,의료·정밀기기,1594697572290
20201120,"농업, 임업 및 어업",1137721723400
20201120,광업,175099577730
20201123,전기·전자,621783218068842
20201123,화학,198324318195120
20201123,일반서비스,193005685892097
20201123,제약,137425527628430
20201123,기타금융,136891273362604
20201123,운송장비·부품,123395926291126
20201123,유통,67409505949853
20201123,금속,42168548341030
20201123,보험,37706710355120
20201123,운송·창고,31888810380787
20201123,통신,30068167061445
20201123,기계·장비,27782508922803
20201123,음식료·담배,26814095416051
20201123,증권,25995054198320
20201123,전기·가스,19364836290890
20201123,건설,19266657796280
20201123,기타제조,15930688621471
20201123,비금속,13358851378695
20201123,은행,7134739114550
20201123,섬유·의류,5274950233535
20201123,종이·목재,3091122102440
20201123,의료·정밀기기,1595379706380
20201123,"농업, 임업 및 어업",1136799440950
20201123,광업,178673038500
20201124,전기·전자,624676556025869
20201124,화학,202498151699910
20201124,일반서비스,194079615394706
20201124,기타금융,137255143173641
20201124,제약,136763557766450
20201124,운송장비·부품,123932543029415
20201124,유통,68214658513522
20201124,금속,42424550906040
20201124,보험,37792310467905
20201124,운송·창고,31750552985487
20201124,통신,30218685089345
20201124,기계·장비,27918188864044
20201124,음식료·담배,26626894987263
20201124,증권,26053834535520
20201124,전기·가스,20045594837870
20201124,건설,19469459246505
20201124,기타제조,15953432907408
20201124,비금속,13641057434090
20201124,은행,7178737688410
20201124,섬유·의류,5308139014095
20201124,종이·목재,3095805468195
20201124,의료·정밀기기,1614821002375
20201124,"농업, 임업 및 어업",1136015207300
20201124,광업,177048738150
20201125,전기·전자,615053200744125
20201125,화학,200266523358955
20201125,일반서비스,191594850025265
20201125,제약,140135765003900
20201125,기타금융,139045737197539
20201125,운송장비·부품,123865409865882
20201125,유통,67511951171830
20201125,금속,42383970971745
20201125,보험,37299405638190
20201125,운송·창고,31381320760167
20201125,통신,29960179688605
20201125,기계·장비,27658177516642
20201125,음식료·담배,26420942796951
20201125,증권,26085971406935
20201125,전기·가스,19857738901650
20201125,건설,19490292113755
20201125,기타제조,15928165685524
20201125,비금속,13685712862610
20201125,은행,7260633343490
20201125,섬유·의류,5274892894451
20201125,종이·목재,3050728841830
20201125,의료·정밀기기,1573859347820
20201125,"농업, 임업 및 어업",1118339240850
20201125,광업,171526116960
20201126,전기·전자,627138900392200
20201126,화학,203605832496700
20201126,일반서비스,193796281811442
20201126,제약,140729991511445
20201126,기타금융,138796753455701
20201126,운송장비·부품,123299944444703
20201126,유통,67000898615638
20201126,금속,41985205832055
20201126,보험,37218962139510
20201126,운송·창고,31352556707102
20201126,통신,30475222170110
20201126,기계·장비,27759531693837
20201126,증권,26493818998640
20201126,음식료·담배,26477241779143
20201126,전기·가스,19616479165990
20201126,건설,19441495011600
20201126,기타제조,15716002646287
20201126,비금속,13760597007550
20201126,은행,7224663988710
20201126,섬유·의류,5207846215789
20201126,종이·목재,3145658362725
20201126,의료·정밀기기,1566614002165
20201126,"농업, 임업 및 어업",1123349208200
20201126,광업,169576956540
20201127,전기·전자,629147771031825
20201127,화학,203530283233540
20201127,일반서비스,194794607548434
20201127,제약,141765493674555
20201127,기타금융,139212684005696
20201127,운송장비·부품,123960442578639
20201127,유통,67167025816482
20201127,금속,41716768407765
20201127,보험,36960458372240
20201127,운송·창고,31447081843502
20201127,통신,30831892397840
20201127,기계·장비,28061727725740
20201127,음식료·담배,26550242816719
20201127,증권,25441549514645
20201127,건설,19616160064425
20201127,전기·가스,19574709016660
20201127,기타제조,15679099627995
20201127,비금속,14088282649050
20201127,은행,7217116701240
20201127,섬유·의류,5196966682746
20201127,종이·목재,3302210842515
20201127,의료·정밀기기,1597881269740
20201127,"농업, 임업 및 어업",1141071646850
20201127,광업,169901816610
20201130,전기·전자,616604589511972
20201130,화학,200262372562035
20201130,일반서비스,191843696389372
20201130,제약,142238618522035
20201130,기타금융,134591523260641
20201130,운송장비·부품,123092537623678
20201130,유통,66762433602894
20201130,금속,40830001777810
20201130,보험,35748926304955
20201130,운송·창고,31581408881262
20201130,통신,30962065821300
20201130,기계·장비,27603832517806
20201130,음식료·담배,26303401670241
20201130,증권,24633417097513
20201130,전기·가스,19244803798010
20201130,건설,19093115040660
20201130,기타제조,15396476188354
20201130,비금속,14133961129640
20201130,은행,6980904749910
20201130,섬유·의류,5210782612626
20201130,종이·목재,3607653670880
20201130,의료·정밀기기,1590310070680
20201130,"농업, 임업 및 어업",1149314646400
20201130,광업,169252096470
20201201,전기·전자,628038864908130
20201201,화학,203277137002440
20201201,일반서비스,194590484459892
20201201,제약,144517742669155
20201201,기타금융,137951491749810
20201201,운송장비·부품,124788426884266
20201201,유통,67157571582971
20201201,금속,42684342796460
20201201,보험,36201481736495
20201201,운송·창고,31996213231367
20201201,통신,30836155831535
20201201,기계·장비,28158511425059
20201201,음식료·담배,26438112800015
20201201,증권,25601390603509
20201201,전기·가스,19373742579800
20201201,건설,19277206166910
20201201,기타제조,15589828607729
20201201,비금속,14186576287110
20201201,은행,7128316334170
20201201,섬유·의류,5237811986110
20201201,종이·목재,3519700041100
20201201,의료·정밀기기,1604565444820
20201201,"농업, 임업 및 어업",1169975872900
20201201,광업,168927236400
20201202,전기·전자,645951231193123
20201202,화학,206609586721975
20201202,일반서비스,194948261673503
20201202,제약,146803861981940
20201202,기타금융,140840385483875
20201202,운송장비·부품,124891347644779
20201202,유통,67896896596519
20201202,금속,43291162379910
20201202,보험,36850616362290
20201202,운송·창고,31372010612412
20201202,통신,31113060070700
20201202,기계·장비,27816056503575
20201202,음식료·담배,26319828767817
20201202,증권,25742593281819
20201202,전기·가스,19431721444300
20201202,건설,19323240095175
20201202,기타제조,15677473567409
20201202,비금속,14625711464145
20201202,은행,7173118127380
20201202,섬유·의류,5242602517626
20201202,종이·목재,3469026664240
20201202,의료·정밀기기,1634612748190
20201202,"농업, 임업 및 어업",1166830922150
20201202,광업,173606629000
20201203,전기·전자,650014938900602
20201203,화학,206911504841905
20201203,일반서비스,196575879115320
20201203,제약,147859243635335
20201203,기타금융,140941776366873
20201203,운송장비·부품,130314039733776
20201203,유통,67911133245150
20201203,금속,43505156803365
20201203,보험,36850998049530
20201203,운송·창고,31620095838947
20201203,통신,31038574336615
20201203,기계·장비,27973058111361
20201203,음식료·담배,26513176182074
20201203,증권,25853749656989
20201203,전기·가스,19846277538570
20201203,건설,19514077555925
20201203,기타제조,15648834894265
20201203,비금속,14865435041295
20201203,은행,7186124332010
20201203,섬유·의류,5287466378094
20201203,종이·목재,3433934737985
20201203,의료·정밀기기,1640613572820
20201203,"농업, 임업 및 어업",1150990336200
20201203,광업,171648659500
20201204,전기·전자,664215532746277
20201204,화학,205151936615265
20201204,일반서비스,198703516254067
20201204,제약,153734275449445
20201204,기타금융,142064665312448
20201204,운송장비·부품,130846262209264
20201204,유통,67849599788096
20201204,금속,45341728631880
20201204,보험,36729049859770
20201204,운송·창고,31451045629957
20201204,통신,31106035641970
20201204,기계·장비,27399194750919
20201204,음식료·담배,26439536997030
20201204,증권,26430124565136
20201204,건설,20223966707720
20201204,전기·가스,19679109277480
20201204,기타제조,15649420501463
20201204,비금속,15470566995550
20201204,은행,7193832263350
20201204,섬유·의류,5267249629408
20201204,종이·목재,3534387646470
20201204,의료·정밀기기,1656306390040
20201204,"농업, 임업 및 어업",1137016288300
20201204,광업,170343346500
20201207,전기·전자,674700336960424
20201207,화학,202952104594810
20201207,일반서비스,196777996738869
20201207,제약,161603105673470
20201207,기타금융,141693610533073
20201207,운송장비·부품,129862782390733
20201207,유통,67251579323156
20201207,금속,45680639367605
20201207,보험,36242325675130
20201207,운송·창고,31165917633807
20201207,통신,30819226671855
20201207,기계·장비,27004973778830
20201207,음식료·담배,26559081272263
20201207,증권,26018505197440
20201207,건설,20363988887510
20201207,전기·가스,19482169164500
20201207,비금속,15684088315320
20201207,기타제조,15543735268607
20201207,은행,7096038813980
20201207,섬유·의류,5231345413713
20201207,종이·목재,3527212911080
20201207,의료·정밀기기,1637299256800
20201207,"농업, 임업 및 어업",1141226663450
20201207,광업,182091163500
20201208,전기·전자,666071195299460
20201208,화학,201967521852030
20201208,일반서비스,194613307554203
20201208,제약,149388089714185
20201208,기타금융,139991276253546
20201208,운송장비·부품,127358479418046
20201208,유통,67264034585862
20201208,금속,44961160758040
20201208,보험,36060461343780
20201208,운송·창고,31319120742387
20201208,통신,30923306093570
20201208,기계·장비,27191364188439
20201208,음식료·담배,26383347587737
20201208,증권,25692318672071
20201208,건설,20110142602950
20201208,전기·가스,19154420245140
20201208,기타제조,15547346808496
20201208,비금속,14911391500350
20201208,은행,7013339939550
20201208,섬유·의류,5263808473538
20201208,종이·목재,3474816456700
20201208,의료·정밀기기,1639408229060
20201208,"농업, 임업 및 어업",1125736055550
20201208,광업,173932957250
20201209,전기·전자,685891361681474
20201209,화학,208342465649055
20201209,일반서비스,195657073117897
20201209,제약,149591704089890
20201209,기타금융,141505771954793
20201209,운송장비·부품,128747014323917
20201209,유통,68084023057039
20201209,금속,46303518625295
20201209,보험,36160688075055
20201209,운송·창고,31704163498757
20201209,통신,31051799327190
20201209,기계·장비,27980657934025
20201209,음식료·담배,26584885084429
20201209,증권,26026559895861
20201209,건설,20697504900150
20201209,전기·가스,19817638950840
20201209,비금속,15929088321775
20201209,기타제조,15685967038720
20201209,은행,7066974171190
20201209,섬유·의류,5319275909015
20201209,종이·목재,3433817218295
20201209,의료·정밀기기,1669162026910
20201209,"농업, 임업 및 어업",1130186022900
20201209,광업,175564598500
20201210,전기·전자,677864846295076
20201210,화학,206610251872295
20201210,일반서비스,195665310226854
20201210,제약,150583525232710
20201210,기타금융,141948230330929
20201210,운송장비·부품,129095543162167
20201210,유통,68355153699230
20201210,금속,46317540718025
20201210,보험,36168389710435
20201210,운송·창고,32103635867172
20201210,통신,30822539778510
20201210,기계·장비,28024747431636
20201210,음식료·담배,26692870591523
20201210,증권,25793919862605
20201210,건설,21569603241585
20201210,전기·가스,20806326897500
20201210,비금속,16295298506400
20201210,기타제조,15859029653408
20201210,은행,7066813527320
20201210,섬유·의류,5315821495736
20201210,종이·목재,3448802118620
20201210,의료·정밀기기,1666714298635
20201210,"농업, 임업 및 어업",1123968050650
20201210,광업,175564598500
20201211,전기·전자,681355387992635
20201211,화학,207733544632920
20201211,일반서비스,197450176583765
20201211,제약,149466963808625
20201211,기타금융,145217611364707
20201211,운송장비·부품,129723040381027
20201211,유통,70566422985639
20201211,금속,47168735607075
20201211,보험,37412952727265
20201211,운송·창고,32225675699722
20201211,통신,31796732804300
20201211,기계·장비,28244644856177
20201211,음식료·담배,27234386927885
20201211,증권,26157982472759
20201211,건설,21963748464610
20201211,전기·가스,20997293425620
20201211,비금속,16424286704900
20201211,기타제조,16111048568094
20201211,은행,7140358675580
20201211,섬유·의류,5455013672266
20201211,종이·목재,3481836341125
20201211,의료·정밀기기,1656823947710
20201211,"농업, 임업 및 어업",1139371712700
20201211,광업,175564598500
20201214,전기·전자,684385155071676
20201214,화학,204755279601245
20201214,일반서비스,195991283377400
20201214,제약,149840047922010
20201214,기타금융,144102449806897
20201214,운송장비·부품,130526221500516
20201214,유통,69724369583399
20201214,금속,46671840557255
20201214,보험,37536613627965
20201214,통신,31898258916640
20201214,운송·창고,31490961178752
20201214,기계·장비,27958110346987
20201214,음식료·담배,27572708108694
20201214,증권,25799037982414
20201214,건설,21543220010085
20201214,전기·가스,20967778736600
20201214,비금속,15998763689750
20201214,기타제조,15927061980631
20201214,은행,7066010307970
20201214,섬유·의류,5361934101623
20201214,종이·목재,3504622080690
20201214,의료·정밀기기,1629512880385
20201214,"농업, 임업 및 어업",1187179910100
20201214,광업,188944056750
20201215,전기·전자,685198596888814
20201215,화학,205425526222190
20201215,일반서비스,195288237613816
20201215,제약,148281713541900
20201215,기타금융,143017170321460
20201215,운송장비·부품,130033730475509
20201215,유통,69480281541771
20201215,금속,45887695018695
20201215,보험,37797768745710
20201215,통신,31716013510200
20201215,운송·창고,31346584051327
20201215,기계·장비,28087150069847
20201215,음식료·담배,27248040916615
20201215,증권,25848762303017
20201215,건설,21256428813695
20201215,전기·가스,20994031422880
20201215,기타제조,15963160285130
20201215,비금속,15934296437015
20201215,은행,7014464446640
20201215,섬유·의류,5366081566095
20201215,종이·목재,3460306930260
20201215,의료·정밀기기,1671236510055
20201215,"농업, 임업 및 어업",1167958221200
20201215,광업,191881011000
20201216,전기·전자,687594440616620
20201216,화학,209848746324575
20201216,일반서비스,196108745057850
20201216,제약,147866398925440
20201216,기타금융,143368328585040
20201216,운송장비·부품,130570705928113
20201216,유통,69738711781083
20201216,금속,46315640982935
20201216,보험,38390887939075
20201216,통신,31818117875110
20201216,운송·창고,31369749684667
20201216,기계·장비,28390938917506
20201216,음식료·담배,27363691288113
20201216,증권,25952933156061
20201216,건설,21226448853800
20201216,전기·가스,20762783673520
20201216,비금속,16087111242370
20201216,기타제조,15955007178050
20201216,은행,7089937321340
20201216,섬유·의류,5364652123842
20201216,종이·목재,3598677526055
20201216,의료·정밀기기,1686398162405
20201216,"농업, 임업 및 어업",1156811461650
20201216,광업,185354446000
20201217,전기·전자,686129066647353
20201217,화학,210214401778455
20201217,일반서비스,195265855924572
20201217,제약,148137679111000
20201217,기타금융,143398572395424
20201217,운송장비·부품,130334242729942
20201217,유통,69338498857920
20201217,금속,45999379058550
20201217,보험,38169888315490
20201217,통신,31790600138400
20201217,운송·창고,31431421890352
20201217,기계·장비,28758364816915
20201217,음식료·담배,27406409298218
20201217,증권,25621697998161
20201217,전기·가스,22415462555760
20201217,건설,20995211869680
20201217,비금속,16079276551585
20201217,기타제조,15839313422885
20201217,은행,7082068746130
20201217,섬유·의류,5345728124983
20201217,종이·목재,3631008881390
20201217,의료·정밀기기,1699861147195
20201217,"농업, 임업 및 어업",1151220369400
20201217,광업,184049133000
20201218,전기·전자,683108749481456
20201218,화학,208961769034295
20201218,일반서비스,194943200662126
20201218,제약,150498246837100
20201218,기타금융,143947651693745
20201218,운송장비·부품,130453099415512
20201218,유통,69714150800865
20201218,금속,46131947610615
20201218,보험,38055409341055
20201218,통신,31902511891825
20201218,운송·창고,31413319561857
20201218,기계·장비,28335735721030
20201218,음식료·담배,27351809229671
20201218,증권,25475566065805
20201218,전기·가스,24015879415860
20201218,건설,21530051897715
20201218,비금속,16296007341285
20201218,기타제조,16153741768202
20201218,은행,7023618172810
20201218,섬유·의류,5384907390641
20201218,종이·목재,3638500820465
20201218,의료·정밀기기,1691649722030
20201218,"농업, 임업 및 어업",1142585109350
20201218,광업,180133194000
20201221,전기·전자,681164551704289
20201221,화학,209714049835945
20201221,일반서비스,195886521915686
20201221,제약,154563943774090
20201221,기타금융,144449243857769
20201221,운송장비·부품,130148785059506
20201221,유통,69387172179080
20201221,금속,46912150146140
20201221,보험,37936584152480
20201221,통신,32332004043660
20201221,운송·창고,31285314969257
20201221,기계·장비,28037536004998
20201221,음식료·담배,27389173985602
20201221,증권,25529611482523
20201221,전기·가스,23765366711190
20201221,건설,21565838953410
20201221,비금속,16293328197695
20201221,기타제조,16241954679887
20201221,은행,7060551390810
20201221,섬유·의류,5398948894881
20201221,종이·목재,3654111041120
20201221,의료·정밀기기,1691608810995
20201221,"농업, 임업 및 어업",1150447315250
20201221,광업,178501552750
20201222,전기·전자,671545920004794
20201222,화학,204967291725535
20201222,일반서비스,193750250769013
20201222,제약,150129241826945
20201222,기타금융,142989574084090
20201222,운송장비·부품,127626034366828
20201222,유통,69658606893549
20201222,금속,45632397535710
20201222,보험,38579352564600
20201222,통신,31705627411000
20201222,운송·창고,31050132616422
20201222,기계·장비,27354245060173
20201222,음식료·담배,27095883575587
20201222,증권,25174159641814
20201222,전기·가스,22891949981940
20201222,건설,20924837169890
20201222,기타제조,16009733831324
20201222,비금속,15975078065860
20201222,은행,6999691159440
20201222,섬유·의류,5268919408939
20201222,종이·목재,3508769704610
20201222,의료·정밀기기,1643032321650
20201222,"농업, 임업 및 어업",1153693765500
20201222,광업,175564598500
20201223,전기·전자,690895152517669
20201223,화학,205080610791395
20201223,일반서비스,195094856739991
20201223,제약,145895429066880
20201223,기타금융,142693918942182
20201223,운송장비·부품,129152472478454
20201223,유통,70476187671662
20201223,금속,45765059456865
20201223,보험,38641790810830
20201223,통신,31817691713050
20201223,운송·창고,31193461915282
20201223,기계·장비,27780677449831
20201223,음식료·담배,27360439764829
20201223,증권,25419660870147
20201223,전기·가스,22864151960400
20201223,건설,20754084697360
20201223,기타제조,16092982232976
20201223,비금속,15845900921330
20201223,은행,7015267665990
20201223,섬유·의류,5237154398646
20201223,종이·목재,3421159797760
20201223,의료·정밀기기,1650020072640
20201223,"농업, 임업 및 어업",1140107027350
20201223,광업,173280300750
20201224,전기·전자,717152639355476
20201224,화학,207597205529585
20201224,일반서비스,195563431124056
20201224,제약,144875813922810
20201224,기타금융,144100127059416
20201224,운송장비·부품,129681952446880
20201224,유통,71347999965319
20201224,금속,46103329982285
20201224,보험,39083739273060
20201224,통신,32081365427420
20201224,운송·창고,31468133337547
20201224,기계·장비,29440807721859
20201224,음식료·담배,27450793386838
20201224,증권,25826572863807
20201224,전기·가스,23007751543880
20201224,건설,21024565613115
20201224,기타제조,16221598530542
20201224,비금속,15980079343450
20201224,은행,7088973458120
20201224,섬유·의류,5307903827745
20201224,종이·목재,3413947138800
20201224,의료·정밀기기,1680057005225
20201224,"농업, 임업 및 어업",1154467613300
20201224,광업,173606629000
20201228,전기·전자,723240605564927
20201228,화학,206911332754580
20201228,일반서비스,194623727565498
20201228,기타금융,144648801080477
20201228,제약,141733882518100
20201228,운송장비·부품,130499706694588
20201228,유통,71257226691863
20201228,금속,46339826070855
20201228,보험,38952085931390
20201228,통신,32044705335960
20201228,운송·창고,31238141932542
20201228,기계·장비,29235629654185
20201228,음식료·담배,27376734545519
20201228,증권,25684337583439
20201228,전기·가스,23103571043090
20201228,건설,20659198597075
20201228,기타제조,16205491355050
20201228,비금속,15922562764715
20201228,은행,7110972745050
20201228,섬유·의류,5260322442561
20201228,종이·목재,3315611908975
20201228,의료·정밀기기,1681867541360
20201228,"농업, 임업 및 어업",1154755694750
20201228,광업,173280300750
20201229,전기·전자,726941908435538
20201229,화학,208246020127270
20201229,일반서비스,196793746469573
20201229,제약,148899913576400
20201229,기타금융,141097063902847
20201229,운송장비·부품,130657684306794
20201229,유통,70604777963000
20201229,금속,45944919434645
20201229,보험,37584793344165
20201229,운송·창고,31815062009572
20201229,통신,30814255959480
20201229,기계·장비,29452354546380
20201229,음식료·담배,27307364859174
20201229,증권,24747655908811
20201229,전기·가스,22620663747260
20201229,건설,20719550510580
20201229,비금속,15935358058675
20201229,기타제조,15529743223476
20201229,은행,6665846402610
20201229,섬유·의류,5296954349130
20201229,종이·목재,3351562137725
20201229,의료·정밀기기,1745170939335
20201229,"농업, 임업 및 어업",1165108949000
20201229,광업,173606629000
20201230,전기·전자,748994514939009
20201230,화학,210885346249860
20201230,일반서비스,200765350922570
20201230,제약,150018292504750
20201230,기타금융,142053659488339
20201230,운송장비·부품,132209690893944
20201230,유통,71378572972910
20201230,금속,46326056638405
20201230,보험,37551438793965
20201230,운송·창고,32517887544672
20201230,통신,30827264294310
20201230,기계·장비,30090986053644
20201230,음식료·담배,27372965056653
20201230,증권,24965989252382
20201230,전기·가스,23319503029500
20201230,건설,21392526099345
20201230,비금속,15854084272020
20201230,기타제조,15572784930148
20201230,은행,6636139184340
20201230,섬유·의류,5330264570395
20201230,종이·목재,3378279507875
20201230,의료·정밀기기,1761644722125
20201230,"농업, 임업 및 어업",1163702432900
20201230,광업,176217255000
20210104,전기·전자,772587432639628
20210104,화학,220338788486925
20210104,일반서비스,202924412635702
20210104,제약,149692751215990
20210104,기타금융,143522310175503
20210104,운송장비·부품,141111289577874
20210104,유통,72456303553402
20210104,금속,46792599432525
20210104,보험,36811722083620
20210104,운송·창고,33906340220827
20210104,통신,30737452812330
20210104,기계·장비,30472514221959
20210104,음식료·담배,27354901888380
20210104,증권,25105626500760
20210104,전기·가스,23027495400400
20210104,건설,21633392377215
20210104,비금속,16709096786495
20210104,기타제조,15383595810495
20210104,은행,6472669161920
20210104,섬유·의류,5355578534552
20210104,종이·목재,3354045080675
20210104,의료·정밀기기,1768522016795
20210104,"농업, 임업 및 어업",1151300281600
20210104,광업,175890926750
20210105,전기·전자,782372775824226
20210105,화학,223665116114875
20210105,일반서비스,205557884109552
20210105,제약,150768172881420
20210105,기타금융,146290696745796
